created_at,created_at,station.uuid,rssi,us_units
2014-11-08 20:28:49,2014-11-08 20:28:49,24601,-44,0
2014-11-08 20:30:22,2014-11-08 20:30:22,1337,100,1
2014-11-08 20:31:28,2014-11-08 20:31:28,42,119,1
2014-11-08 20:35:22,2014-11-08 20:35:22,1337,110,1
2014-11-08 20:36:29,2014-11-08 20:36:29,42,109,1
2014-11-08 20:39:19,2014-11-08 20:39:19,24601,-44,0
2014-11-08 20:40:22,2014-11-08 20:40:22,1337,103,1
2014-11-08 20:41:29,2014-11-08 20:41:29,42,106,1
2014-11-08 20:45:22,2014-11-08 20:45:22,1337,105,1
2014-11-08 20:46:29,2014-11-08 20:46:29,42,117,1
2014-11-08 20:50:22,2014-11-08 20:50:22,1337,108,1
2014-11-08 20:51:29,2014-11-08 20:51:29,42,54,1
2014-11-08 20:51:30,2014-11-08 20:51:30,42,119,1
2014-11-08 20:55:22,2014-11-08 20:55:22,1337,109,1
2014-11-08 20:56:29,2014-11-08 20:56:29,42,119,1
2014-11-08 21:00:15,2014-11-08 21:00:15,24601,-44,0
2014-11-08 21:00:22,2014-11-08 21:00:22,1337,114,1
2014-11-08 21:01:29,2014-11-08 21:01:29,42,117,1
2014-11-08 21:05:23,2014-11-08 21:05:23,1337,104,1
2014-11-08 21:06:29,2014-11-08 21:06:29,42,105,1
2014-11-08 21:10:23,2014-11-08 21:10:23,1337,119,1
2014-11-08 21:11:30,2014-11-08 21:11:30,42,112,1
2014-11-08 21:15:23,2014-11-08 21:15:23,1337,109,1
2014-11-08 21:15:58,2014-11-08 21:15:58,24601,-44,0
2014-11-08 21:16:29,2014-11-08 21:16:29,42,114,1
2014-11-08 21:20:23,2014-11-08 21:20:23,1337,109,1
2014-11-08 21:21:17,2014-11-08 21:21:17,24601,-44,0
2014-11-08 21:21:29,2014-11-08 21:21:29,42,107,1
2014-11-08 21:25:23,2014-11-08 21:25:23,1337,109,1
2014-11-08 21:26:30,2014-11-08 21:26:30,42,111,1
2014-11-08 21:30:23,2014-11-08 21:30:23,1337,102,1
2014-11-08 21:31:29,2014-11-08 21:31:29,42,121,1
2014-11-08 21:31:50,2014-11-08 21:31:50,24601,-44,0
2014-11-08 21:35:23,2014-11-08 21:35:23,1337,112,1
2014-11-08 21:36:30,2014-11-08 21:36:30,42,121,1
2014-11-08 21:37:08,2014-11-08 21:37:08,24601,-44,0
2014-11-08 21:40:23,2014-11-08 21:40:23,1337,116,1
2014-11-08 21:41:30,2014-11-08 21:41:30,42,116,1
2014-11-08 21:45:23,2014-11-08 21:45:23,1337,95,1
2014-11-08 21:46:30,2014-11-08 21:46:30,42,117,1
2014-11-08 21:47:41,2014-11-08 21:47:41,24601,-44,0
2014-11-08 21:50:24,2014-11-08 21:50:24,1337,111,1
2014-11-08 21:51:30,2014-11-08 21:51:30,42,120,1
2014-11-08 21:52:57,2014-11-08 21:52:57,24601,-50,0
2014-11-08 21:55:23,2014-11-08 21:55:23,1337,110,1
2014-11-08 21:56:30,2014-11-08 21:56:30,42,117,1
2014-11-08 22:00:23,2014-11-08 22:00:23,1337,102,1
2014-11-08 22:01:30,2014-11-08 22:01:30,42,123,1
2014-11-08 22:03:27,2014-11-08 22:03:27,24601,2,0
2014-11-08 22:05:23,2014-11-08 22:05:23,1337,112,1
2014-11-08 22:06:30,2014-11-08 22:06:30,42,118,1
2014-11-08 22:08:39,2014-11-08 22:08:39,24601,-44,0
2014-11-08 22:10:23,2014-11-08 22:10:23,1337,110,1
2014-11-08 22:11:30,2014-11-08 22:11:30,42,108,1
2014-11-08 22:15:23,2014-11-08 22:15:23,1337,114,1
2014-11-08 22:16:31,2014-11-08 22:16:31,42,112,1
2014-11-08 22:20:24,2014-11-08 22:20:24,1337,102,1
2014-11-08 22:21:30,2014-11-08 22:21:30,42,50,1
2014-11-08 22:21:32,2014-11-08 22:21:32,42,109,1
2014-11-08 22:25:24,2014-11-08 22:25:24,1337,107,1
2014-11-08 22:26:30,2014-11-08 22:26:30,42,123,1
2014-11-08 22:29:39,2014-11-08 22:29:39,24601,-44,0
2014-11-08 22:30:25,2014-11-08 22:30:25,1337,95,1
2014-11-08 22:31:31,2014-11-08 22:31:31,42,124,1
2014-11-08 22:35:24,2014-11-08 22:35:24,1337,110,1
2014-11-08 22:36:31,2014-11-08 22:36:31,42,114,1
2014-11-08 22:40:11,2014-11-08 22:40:11,24601,-44,0
2014-11-08 22:40:24,2014-11-08 22:40:24,1337,88,1
2014-11-08 22:41:31,2014-11-08 22:41:31,42,117,1
2014-11-08 22:45:24,2014-11-08 22:45:24,1337,95,1
2014-11-08 22:45:31,2014-11-08 22:45:31,24601,-44,0
2014-11-08 22:46:31,2014-11-08 22:46:31,42,118,1
2014-11-08 22:50:24,2014-11-08 22:50:24,1337,118,1
2014-11-08 22:51:31,2014-11-08 22:51:31,42,115,1
2014-11-08 22:55:24,2014-11-08 22:55:24,1337,110,1
2014-11-08 22:56:03,2014-11-08 22:56:03,24601,-44,0
2014-11-08 22:56:31,2014-11-08 22:56:31,42,120,1
2014-11-08 23:00:30,2014-11-08 23:00:30,1337,115,1
2014-11-08 23:01:18,2014-11-08 23:01:18,24601,-44,0
2014-11-08 23:01:31,2014-11-08 23:01:31,42,122,1
2014-11-08 23:05:24,2014-11-08 23:05:24,1337,119,1
2014-11-08 23:06:31,2014-11-08 23:06:31,42,105,1
2014-11-08 23:10:24,2014-11-08 23:10:24,1337,101,1
2014-11-08 23:11:31,2014-11-08 23:11:31,42,116,1
2014-11-08 23:11:51,2014-11-08 23:11:51,24601,-52,0
2014-11-08 23:15:25,2014-11-08 23:15:25,1337,109,1
2014-11-08 23:16:32,2014-11-08 23:16:32,42,115,1
2014-11-08 23:17:10,2014-11-08 23:17:10,24601,-80,0
2014-11-08 23:20:25,2014-11-08 23:20:25,1337,106,1
2014-11-08 23:21:31,2014-11-08 23:21:31,42,119,1
2014-11-08 23:22:26,2014-11-08 23:22:26,24601,-54,0
2014-11-08 23:25:25,2014-11-08 23:25:25,1337,114,1
2014-11-08 23:26:32,2014-11-08 23:26:32,42,116,1
2014-11-08 23:30:25,2014-11-08 23:30:25,1337,107,1
2014-11-08 23:31:32,2014-11-08 23:31:32,42,105,1
2014-11-08 23:32:58,2014-11-08 23:32:58,24601,-50,0
2014-11-08 23:35:25,2014-11-08 23:35:25,1337,107,1
2014-11-08 23:36:32,2014-11-08 23:36:32,42,114,1
2014-11-08 23:38:17,2014-11-08 23:38:17,24601,-52,0
2014-11-08 23:40:25,2014-11-08 23:40:25,1337,116,1
2014-11-08 23:41:32,2014-11-08 23:41:32,42,114,1
2014-11-08 23:43:33,2014-11-08 23:43:33,24601,-53,0
2014-11-08 23:45:25,2014-11-08 23:45:25,1337,107,1
2014-11-08 23:46:32,2014-11-08 23:46:32,42,108,1
2014-11-08 23:48:51,2014-11-08 23:48:51,24601,-53,0
2014-11-08 23:50:26,2014-11-08 23:50:26,1337,118,1
2014-11-08 23:51:32,2014-11-08 23:51:32,42,52,1
2014-11-08 23:51:33,2014-11-08 23:51:33,42,105,1
2014-11-08 23:54:04,2014-11-08 23:54:04,24601,-53,0
2014-11-08 23:55:25,2014-11-08 23:55:25,1337,109,1
2014-11-08 23:56:32,2014-11-08 23:56:32,42,52,1
2014-11-08 23:56:33,2014-11-08 23:56:33,42,121,1
2014-11-08 23:59:04,2014-11-08 23:59:04,24601,-53,0
2014-11-09 00:00:25,2014-11-09 00:00:25,1337,110,1
2014-11-09 00:01:32,2014-11-09 00:01:32,42,123,1
2014-11-09 00:04:09,2014-11-09 00:04:09,24601,-54,0
2014-11-09 00:05:25,2014-11-09 00:05:25,1337,119,1
2014-11-09 00:06:32,2014-11-09 00:06:32,42,116,1
2014-11-09 00:09:04,2014-11-09 00:09:04,24601,-55,0
2014-11-09 00:10:26,2014-11-09 00:10:26,1337,112,1
2014-11-09 00:11:33,2014-11-09 00:11:33,42,118,1
2014-11-09 00:14:04,2014-11-09 00:14:04,24601,-54,0
2014-11-09 00:15:26,2014-11-09 00:15:26,1337,107,1
2014-11-09 00:16:32,2014-11-09 00:16:32,42,115,1
2014-11-09 00:19:04,2014-11-09 00:19:04,24601,-53,0
2014-11-09 00:20:26,2014-11-09 00:20:26,1337,109,1
2014-11-09 00:21:33,2014-11-09 00:21:33,42,117,1
2014-11-09 00:24:04,2014-11-09 00:24:04,24601,-54,0
2014-11-09 00:25:26,2014-11-09 00:25:26,1337,116,1
2014-11-09 00:26:33,2014-11-09 00:26:33,42,120,1
2014-11-09 00:29:11,2014-11-09 00:29:11,24601,-53,0
2014-11-09 00:30:26,2014-11-09 00:30:26,1337,107,1
2014-11-09 00:31:33,2014-11-09 00:31:33,42,116,1
2014-11-09 00:34:04,2014-11-09 00:34:04,24601,-54,0
2014-11-09 00:35:26,2014-11-09 00:35:26,1337,103,1
2014-11-09 00:36:33,2014-11-09 00:36:33,42,115,1
2014-11-09 00:39:04,2014-11-09 00:39:04,24601,-54,0
2014-11-09 00:40:26,2014-11-09 00:40:26,1337,110,1
2014-11-09 00:41:33,2014-11-09 00:41:33,42,113,1
2014-11-09 00:44:04,2014-11-09 00:44:04,24601,-54,0
2014-11-09 00:45:26,2014-11-09 00:45:26,1337,95,1
2014-11-09 00:46:33,2014-11-09 00:46:33,42,108,1
2014-11-09 00:49:04,2014-11-09 00:49:04,24601,-54,0
2014-11-09 00:50:26,2014-11-09 00:50:26,1337,109,1
2014-11-09 00:51:33,2014-11-09 00:51:33,42,114,1
2014-11-09 00:54:07,2014-11-09 00:54:07,24601,-127,0
2014-11-09 00:55:26,2014-11-09 00:55:26,1337,116,1
2014-11-09 00:56:33,2014-11-09 00:56:33,42,124,1
2014-11-09 01:00:26,2014-11-09 01:00:26,1337,90,1
2014-11-09 01:01:33,2014-11-09 01:01:33,42,115,1
2014-11-09 01:04:25,2014-11-09 01:04:25,24601,-53,0
2014-11-09 01:05:26,2014-11-09 01:05:26,1337,118,1
2014-11-09 01:06:33,2014-11-09 01:06:33,42,117,1
2014-11-09 01:09:33,2014-11-09 01:09:33,24601,-54,0
2014-11-09 01:10:27,2014-11-09 01:10:27,1337,104,1
2014-11-09 01:11:34,2014-11-09 01:11:34,42,117,1
2014-11-09 01:14:33,2014-11-09 01:14:33,24601,-54,0
2014-11-09 01:15:27,2014-11-09 01:15:27,1337,115,1
2014-11-09 01:16:34,2014-11-09 01:16:34,42,116,1
2014-11-09 01:19:33,2014-11-09 01:19:33,24601,-54,0
2014-11-09 01:20:27,2014-11-09 01:20:27,1337,116,1
2014-11-09 01:21:34,2014-11-09 01:21:34,42,112,1
2014-11-09 01:24:33,2014-11-09 01:24:33,24601,-81,0
2014-11-09 01:25:27,2014-11-09 01:25:27,1337,101,1
2014-11-09 01:26:34,2014-11-09 01:26:34,42,53,1
2014-11-09 01:26:35,2014-11-09 01:26:35,42,123,1
2014-11-09 01:29:33,2014-11-09 01:29:33,24601,-81,0
2014-11-09 01:30:27,2014-11-09 01:30:27,1337,109,1
2014-11-09 01:31:34,2014-11-09 01:31:34,42,105,1
2014-11-09 01:34:33,2014-11-09 01:34:33,24601,-78,0
2014-11-09 01:35:27,2014-11-09 01:35:27,1337,102,1
2014-11-09 01:36:34,2014-11-09 01:36:34,42,116,1
2014-11-09 01:39:33,2014-11-09 01:39:33,24601,-54,0
2014-11-09 01:40:27,2014-11-09 01:40:27,1337,114,1
2014-11-09 01:41:34,2014-11-09 01:41:34,42,115,1
2014-11-09 01:44:33,2014-11-09 01:44:33,24601,-54,0
2014-11-09 01:45:27,2014-11-09 01:45:27,1337,116,1
2014-11-09 01:46:34,2014-11-09 01:46:34,42,120,1
2014-11-09 01:49:33,2014-11-09 01:49:33,24601,-55,0
2014-11-09 01:50:27,2014-11-09 01:50:27,1337,117,1
2014-11-09 01:51:34,2014-11-09 01:51:34,42,121,1
2014-11-09 01:54:33,2014-11-09 01:54:33,24601,-55,0
2014-11-09 01:55:27,2014-11-09 01:55:27,1337,101,1
2014-11-09 01:56:34,2014-11-09 01:56:34,42,120,1
2014-11-09 01:59:54,2014-11-09 01:59:54,24601,-55,0
2014-11-09 02:00:27,2014-11-09 02:00:27,1337,97,1
2014-11-09 02:01:34,2014-11-09 02:01:34,42,113,1
2014-11-09 02:04:34,2014-11-09 02:04:34,24601,-53,0
2014-11-09 02:05:27,2014-11-09 02:05:27,1337,116,1
2014-11-09 02:06:34,2014-11-09 02:06:34,42,114,1
2014-11-09 02:09:33,2014-11-09 02:09:33,24601,-54,0
2014-11-09 02:10:28,2014-11-09 02:10:28,1337,113,1
2014-11-09 02:11:35,2014-11-09 02:11:35,42,119,1
2014-11-09 02:14:34,2014-11-09 02:14:34,24601,-52,0
2014-11-09 02:15:28,2014-11-09 02:15:28,1337,109,1
2014-11-09 02:16:35,2014-11-09 02:16:35,42,120,1
2014-11-09 02:19:34,2014-11-09 02:19:34,24601,-52,0
2014-11-09 02:20:28,2014-11-09 02:20:28,1337,117,1
2014-11-09 02:21:40,2014-11-09 02:21:40,42,114,1
2014-11-09 02:24:33,2014-11-09 02:24:33,24601,-52,0
2014-11-09 02:25:28,2014-11-09 02:25:28,1337,114,1
2014-11-09 02:26:35,2014-11-09 02:26:35,42,117,1
2014-11-09 02:29:33,2014-11-09 02:29:33,24601,-54,0
2014-11-09 02:30:28,2014-11-09 02:30:28,1337,114,1
2014-11-09 02:31:35,2014-11-09 02:31:35,42,117,1
2014-11-09 02:35:28,2014-11-09 02:35:28,1337,117,1
2014-11-09 02:36:35,2014-11-09 02:36:35,42,118,1
2014-11-09 02:38:11,2014-11-09 02:38:11,24601,-55,0
2014-11-09 02:39:33,2014-11-09 02:39:33,24601,-55,0
2014-11-09 02:40:29,2014-11-09 02:40:29,1337,114,1
2014-11-09 02:41:35,2014-11-09 02:41:35,42,115,1
2014-11-09 02:44:33,2014-11-09 02:44:33,24601,-55,0
2014-11-09 02:45:28,2014-11-09 02:45:28,1337,109,1
2014-11-09 02:46:35,2014-11-09 02:46:35,42,117,1
2014-11-09 02:49:34,2014-11-09 02:49:34,24601,-55,0
2014-11-09 02:50:28,2014-11-09 02:50:28,1337,112,1
2014-11-09 02:51:35,2014-11-09 02:51:35,42,121,1
2014-11-09 02:54:34,2014-11-09 02:54:34,24601,-50,0
2014-11-09 02:55:29,2014-11-09 02:55:29,1337,117,1
2014-11-09 02:56:35,2014-11-09 02:56:35,42,54,1
2014-11-09 02:56:36,2014-11-09 02:56:36,42,107,1
2014-11-09 02:59:34,2014-11-09 02:59:34,24601,-44,0
2014-11-09 03:00:28,2014-11-09 03:00:28,1337,90,1
2014-11-09 03:01:35,2014-11-09 03:01:35,42,115,1
2014-11-09 03:04:34,2014-11-09 03:04:34,24601,-51,0
2014-11-09 03:05:28,2014-11-09 03:05:28,1337,116,1
2014-11-09 03:06:35,2014-11-09 03:06:35,42,108,1
2014-11-09 03:09:34,2014-11-09 03:09:34,24601,-81,0
2014-11-09 03:10:28,2014-11-09 03:10:28,1337,111,1
2014-11-09 03:11:36,2014-11-09 03:11:36,42,113,1
2014-11-09 03:14:34,2014-11-09 03:14:34,24601,-51,0
2014-11-09 03:15:29,2014-11-09 03:15:29,1337,116,1
2014-11-09 03:16:36,2014-11-09 03:16:36,42,113,1
2014-11-09 03:19:34,2014-11-09 03:19:34,24601,-51,0
2014-11-09 03:20:29,2014-11-09 03:20:29,1337,103,1
2014-11-09 03:21:36,2014-11-09 03:21:36,42,124,1
2014-11-09 03:24:34,2014-11-09 03:24:34,24601,-51,0
2014-11-09 03:25:29,2014-11-09 03:25:29,1337,118,1
2014-11-09 03:26:36,2014-11-09 03:26:36,42,122,1
2014-11-09 03:29:34,2014-11-09 03:29:34,24601,-51,0
2014-11-09 03:30:29,2014-11-09 03:30:29,1337,124,1
2014-11-09 03:31:38,2014-11-09 03:31:38,42,118,1
2014-11-09 03:34:34,2014-11-09 03:34:34,24601,-51,0
2014-11-09 03:35:29,2014-11-09 03:35:29,1337,120,1
2014-11-09 03:36:36,2014-11-09 03:36:36,42,111,1
2014-11-09 03:39:34,2014-11-09 03:39:34,24601,-50,0
2014-11-09 03:40:29,2014-11-09 03:40:29,1337,129,1
2014-11-09 03:41:36,2014-11-09 03:41:36,42,119,1
2014-11-09 03:44:34,2014-11-09 03:44:34,24601,-51,0
2014-11-09 03:45:29,2014-11-09 03:45:29,1337,126,1
2014-11-09 03:46:36,2014-11-09 03:46:36,42,120,1
2014-11-09 03:49:34,2014-11-09 03:49:34,24601,-51,0
2014-11-09 03:50:29,2014-11-09 03:50:29,1337,112,1
2014-11-09 03:51:36,2014-11-09 03:51:36,42,123,1
2014-11-09 03:54:34,2014-11-09 03:54:34,24601,-50,0
2014-11-09 03:55:29,2014-11-09 03:55:29,1337,124,1
2014-11-09 03:56:36,2014-11-09 03:56:36,42,111,1
2014-11-09 03:59:34,2014-11-09 03:59:34,24601,-51,0
2014-11-09 04:00:29,2014-11-09 04:00:29,1337,112,1
2014-11-09 04:01:37,2014-11-09 04:01:37,42,116,1
2014-11-09 04:04:40,2014-11-09 04:04:40,24601,-51,0
2014-11-09 04:05:30,2014-11-09 04:05:30,1337,114,1
2014-11-09 04:06:37,2014-11-09 04:06:37,42,115,1
2014-11-09 04:10:30,2014-11-09 04:10:30,1337,114,1
2014-11-09 04:11:37,2014-11-09 04:11:37,42,120,1
2014-11-09 04:14:34,2014-11-09 04:14:34,24601,-51,0
2014-11-09 04:15:30,2014-11-09 04:15:30,1337,115,1
2014-11-09 04:16:37,2014-11-09 04:16:37,42,121,1
2014-11-09 04:19:35,2014-11-09 04:19:35,24601,-55,0
2014-11-09 04:20:30,2014-11-09 04:20:30,1337,119,1
2014-11-09 04:21:37,2014-11-09 04:21:37,42,120,1
2014-11-09 04:24:37,2014-11-09 04:24:37,24601,-127,0
2014-11-09 04:25:30,2014-11-09 04:25:30,1337,126,1
2014-11-09 04:26:37,2014-11-09 04:26:37,42,54,1
2014-11-09 04:26:38,2014-11-09 04:26:38,42,113,1
2014-11-09 04:29:34,2014-11-09 04:29:34,24601,-60,0
2014-11-09 04:30:30,2014-11-09 04:30:30,1337,131,1
2014-11-09 04:31:37,2014-11-09 04:31:37,42,113,1
2014-11-09 04:34:35,2014-11-09 04:34:35,24601,-55,0
2014-11-09 04:35:30,2014-11-09 04:35:30,1337,123,1
2014-11-09 04:36:38,2014-11-09 04:36:38,42,117,1
2014-11-09 04:39:34,2014-11-09 04:39:34,24601,-54,0
2014-11-09 04:40:30,2014-11-09 04:40:30,1337,126,1
2014-11-09 04:41:37,2014-11-09 04:41:37,42,120,1
2014-11-09 04:44:34,2014-11-09 04:44:34,24601,-53,0
2014-11-09 04:45:30,2014-11-09 04:45:30,1337,114,1
2014-11-09 04:46:37,2014-11-09 04:46:37,42,114,1
2014-11-09 04:49:34,2014-11-09 04:49:34,24601,-52,0
2014-11-09 04:50:30,2014-11-09 04:50:30,1337,120,1
2014-11-09 04:51:37,2014-11-09 04:51:37,42,117,1
2014-11-09 04:54:37,2014-11-09 04:54:37,24601,-127,0
2014-11-09 04:55:30,2014-11-09 04:55:30,1337,112,1
2014-11-09 04:56:37,2014-11-09 04:56:37,42,115,1
2014-11-09 04:59:34,2014-11-09 04:59:34,24601,-53,0
2014-11-09 05:00:31,2014-11-09 05:00:31,1337,131,1
2014-11-09 05:01:37,2014-11-09 05:01:37,42,111,1
2014-11-09 05:04:35,2014-11-09 05:04:35,24601,-52,0
2014-11-09 05:05:31,2014-11-09 05:05:31,1337,112,1
2014-11-09 05:06:38,2014-11-09 05:06:38,42,116,1
2014-11-09 05:09:34,2014-11-09 05:09:34,24601,-53,0
2014-11-09 05:10:31,2014-11-09 05:10:31,1337,111,1
2014-11-09 05:11:38,2014-11-09 05:11:38,42,117,1
2014-11-09 05:14:35,2014-11-09 05:14:35,24601,-52,0
2014-11-09 05:15:31,2014-11-09 05:15:31,1337,131,1
2014-11-09 05:16:38,2014-11-09 05:16:38,42,109,1
2014-11-09 05:19:34,2014-11-09 05:19:34,24601,-52,0
2014-11-09 05:20:31,2014-11-09 05:20:31,1337,111,1
2014-11-09 05:21:45,2014-11-09 05:21:45,42,106,1
2014-11-09 05:24:34,2014-11-09 05:24:34,24601,-53,0
2014-11-09 05:25:31,2014-11-09 05:25:31,1337,114,1
2014-11-09 05:26:38,2014-11-09 05:26:38,42,116,1
2014-11-09 05:29:34,2014-11-09 05:29:34,24601,-54,0
2014-11-09 05:30:31,2014-11-09 05:30:31,1337,133,1
2014-11-09 05:31:38,2014-11-09 05:31:38,42,114,1
2014-11-09 05:34:35,2014-11-09 05:34:35,24601,-54,0
2014-11-09 05:35:31,2014-11-09 05:35:31,1337,133,1
2014-11-09 05:36:38,2014-11-09 05:36:38,42,116,1
2014-11-09 05:39:34,2014-11-09 05:39:34,24601,-51,0
2014-11-09 05:40:31,2014-11-09 05:40:31,1337,133,1
2014-11-09 05:41:38,2014-11-09 05:41:38,42,114,1
2014-11-09 05:44:35,2014-11-09 05:44:35,24601,-52,0
2014-11-09 05:45:31,2014-11-09 05:45:31,1337,116,1
2014-11-09 05:46:38,2014-11-09 05:46:38,42,125,1
2014-11-09 05:49:35,2014-11-09 05:49:35,24601,-52,0
2014-11-09 05:50:31,2014-11-09 05:50:31,1337,122,1
2014-11-09 05:51:38,2014-11-09 05:51:38,42,122,1
2014-11-09 05:54:35,2014-11-09 05:54:35,24601,-52,0
2014-11-09 05:55:31,2014-11-09 05:55:31,1337,132,1
2014-11-09 05:56:38,2014-11-09 05:56:38,42,55,1
2014-11-09 05:56:39,2014-11-09 05:56:39,42,118,1
2014-11-09 05:59:35,2014-11-09 05:59:35,24601,-52,0
2014-11-09 06:00:31,2014-11-09 06:00:31,1337,128,1
2014-11-09 06:01:39,2014-11-09 06:01:39,42,53,1
2014-11-09 06:01:41,2014-11-09 06:01:41,42,117,1
2014-11-09 06:04:35,2014-11-09 06:04:35,24601,-53,0
2014-11-09 06:05:32,2014-11-09 06:05:32,1337,115,1
2014-11-09 06:06:39,2014-11-09 06:06:39,42,120,1
2014-11-09 06:10:32,2014-11-09 06:10:32,1337,126,1
2014-11-09 06:11:38,2014-11-09 06:11:38,42,113,1
2014-11-09 06:15:32,2014-11-09 06:15:32,1337,115,1
2014-11-09 06:16:39,2014-11-09 06:16:39,42,123,1
2014-11-09 06:19:23,2014-11-09 06:19:23,24601,-53,0
2014-11-09 06:20:32,2014-11-09 06:20:32,1337,117,1
2014-11-09 06:21:39,2014-11-09 06:21:39,42,112,1
2014-11-09 06:24:23,2014-11-09 06:24:23,24601,-54,0
2014-11-09 06:25:32,2014-11-09 06:25:32,1337,115,1
2014-11-09 06:26:39,2014-11-09 06:26:39,42,117,1
2014-11-09 06:29:27,2014-11-09 06:29:27,24601,-55,0
2014-11-09 06:30:32,2014-11-09 06:30:32,1337,133,1
2014-11-09 06:31:39,2014-11-09 06:31:39,42,116,1
2014-11-09 06:34:35,2014-11-09 06:34:35,24601,-54,0
2014-11-09 06:35:32,2014-11-09 06:35:32,1337,120,1
2014-11-09 06:36:39,2014-11-09 06:36:39,42,108,1
2014-11-09 06:39:35,2014-11-09 06:39:35,24601,-81,0
2014-11-09 06:40:32,2014-11-09 06:40:32,1337,116,1
2014-11-09 06:41:39,2014-11-09 06:41:39,42,121,1
2014-11-09 06:44:35,2014-11-09 06:44:35,24601,-54,0
2014-11-09 06:45:32,2014-11-09 06:45:32,1337,133,1
2014-11-09 06:46:39,2014-11-09 06:46:39,42,120,1
2014-11-09 06:49:38,2014-11-09 06:49:38,24601,-127,0
2014-11-09 06:50:32,2014-11-09 06:50:32,1337,124,1
2014-11-09 06:51:39,2014-11-09 06:51:39,42,120,1
2014-11-09 06:54:35,2014-11-09 06:54:35,24601,-56,0
2014-11-09 06:55:32,2014-11-09 06:55:32,1337,126,1
2014-11-09 06:56:39,2014-11-09 06:56:39,42,112,1
2014-11-09 06:59:36,2014-11-09 06:59:36,24601,-57,0
2014-11-09 07:00:32,2014-11-09 07:00:32,1337,118,1
2014-11-09 07:01:39,2014-11-09 07:01:39,42,118,1
2014-11-09 07:05:11,2014-11-09 07:05:11,24601,-127,0
2014-11-09 07:05:33,2014-11-09 07:05:33,1337,121,1
2014-11-09 07:06:39,2014-11-09 07:06:39,42,120,1
2014-11-09 07:09:35,2014-11-09 07:09:35,24601,-55,0
2014-11-09 07:10:34,2014-11-09 07:10:34,1337,131,1
2014-11-09 07:11:39,2014-11-09 07:11:39,42,114,1
2014-11-09 07:14:38,2014-11-09 07:14:38,24601,-127,0
2014-11-09 07:15:33,2014-11-09 07:15:33,1337,132,1
2014-11-09 07:16:40,2014-11-09 07:16:40,42,118,1
2014-11-09 07:19:35,2014-11-09 07:19:35,24601,-53,0
2014-11-09 07:20:33,2014-11-09 07:20:33,1337,116,1
2014-11-09 07:21:40,2014-11-09 07:21:40,42,116,1
2014-11-09 07:24:38,2014-11-09 07:24:38,24601,-127,0
2014-11-09 07:25:33,2014-11-09 07:25:33,1337,132,1
2014-11-09 07:26:40,2014-11-09 07:26:40,42,111,1
2014-11-09 07:29:35,2014-11-09 07:29:35,24601,-53,0
2014-11-09 07:30:33,2014-11-09 07:30:33,1337,132,1
2014-11-09 07:31:40,2014-11-09 07:31:40,42,54,1
2014-11-09 07:31:41,2014-11-09 07:31:41,42,116,1
2014-11-09 07:34:35,2014-11-09 07:34:35,24601,-53,0
2014-11-09 07:35:33,2014-11-09 07:35:33,1337,115,1
2014-11-09 07:36:40,2014-11-09 07:36:40,42,117,1
2014-11-09 07:39:35,2014-11-09 07:39:35,24601,-54,0
2014-11-09 07:40:33,2014-11-09 07:40:33,1337,116,1
2014-11-09 07:41:40,2014-11-09 07:41:40,42,109,1
2014-11-09 07:44:35,2014-11-09 07:44:35,24601,-53,0
2014-11-09 07:45:33,2014-11-09 07:45:33,1337,133,1
2014-11-09 07:46:40,2014-11-09 07:46:40,42,107,1
2014-11-09 07:49:35,2014-11-09 07:49:35,24601,-53,0
2014-11-09 07:50:33,2014-11-09 07:50:33,1337,133,1
2014-11-09 07:51:41,2014-11-09 07:51:41,42,116,1
2014-11-09 07:54:42,2014-11-09 07:54:42,24601,-53,0
2014-11-09 07:55:34,2014-11-09 07:55:34,1337,133,1
2014-11-09 07:56:41,2014-11-09 07:56:41,42,109,1
2014-11-09 07:59:35,2014-11-09 07:59:35,24601,-53,0
2014-11-09 08:00:34,2014-11-09 08:00:34,1337,117,1
2014-11-09 08:01:41,2014-11-09 08:01:41,42,117,1
2014-11-09 08:04:36,2014-11-09 08:04:36,24601,-54,0
2014-11-09 08:05:34,2014-11-09 08:05:34,1337,121,1
2014-11-09 08:06:41,2014-11-09 08:06:41,42,114,1
2014-11-09 08:09:35,2014-11-09 08:09:35,24601,-54,0
2014-11-09 08:10:34,2014-11-09 08:10:34,1337,117,1
2014-11-09 08:11:41,2014-11-09 08:11:41,42,109,1
2014-11-09 08:14:35,2014-11-09 08:14:35,24601,-53,0
2014-11-09 08:15:34,2014-11-09 08:15:34,1337,129,1
2014-11-09 08:16:41,2014-11-09 08:16:41,42,122,1
2014-11-09 08:19:35,2014-11-09 08:19:35,24601,-53,0
2014-11-09 08:20:34,2014-11-09 08:20:34,1337,116,1
2014-11-09 08:21:41,2014-11-09 08:21:41,42,118,1
2014-11-09 08:24:35,2014-11-09 08:24:35,24601,-52,0
2014-11-09 08:25:34,2014-11-09 08:25:34,1337,126,1
2014-11-09 08:26:41,2014-11-09 08:26:41,42,124,1
2014-11-09 08:29:35,2014-11-09 08:29:35,24601,-53,0
2014-11-09 08:30:34,2014-11-09 08:30:34,1337,116,1
2014-11-09 08:31:41,2014-11-09 08:31:41,42,121,1
2014-11-09 08:34:35,2014-11-09 08:34:35,24601,-54,0
